data,open,high,low,close
4869,2573.8 ,2573.8 ,2563.9 ,2564.3 
4870,2563.5 ,2564.8 ,2561.5 ,2563.6 
4871,2563.7 ,2563.7 ,2559.4 ,2562.1 
4872,2562.2 ,2563.5 ,2560.6 ,2563.2 
4873,2563.5 ,2565.3 ,2562.2 ,2562.6 
4874,2562.6 ,2562.6 ,2556.4 ,2560.2 
4875,2559.8 ,2564.5 ,2559.5 ,2564.5 
4876,2564.4 ,2568.7 ,2563.1 ,2568.0 
4877,2567.8 ,2567.8 ,2563.6 ,2563.8 
4878,2563.7 ,2567.6 ,2563.5 ,2565.1 
4879,2564.6 ,2565.1 ,2561.1 ,2563.5 
4880,2563.6 ,2571.4 ,2563.2 ,2564.5 
4881,2564.5 ,2567.3 ,2562.7 ,2562.7 
4882,2563.0 ,2565.7 ,2560.2 ,2565.1 
4883,2564.9 ,2569.6 ,2563.9 ,2568.7 
4884,2569.0 ,2573.3 ,2567.9 ,2570.1 
4885,2570.1 ,2570.4 ,2568.9 ,2569.7 
4886,2568.9 ,2568.9 ,2564.8 ,2565.5 
4887,2565.8 ,2566.0 ,2564.6 ,2565.5 
4888,2565.5 ,2565.5 ,2563.0 ,2564.1 
4889,2564.3 ,2568.3 ,2562.6 ,2567.8 
4890,2568.3 ,2568.3 ,2564.3 ,2564.4 
4891,2564.3 ,2569.1 ,2561.8 ,2569.1 
4892,2569.1 ,2571.8 ,2567.0 ,2570.5 
4893,2570.7 ,2574.3 ,2568.3 ,2574.2 
4894,2574.0 ,2574.0 ,2568.6 ,2569.3 
4895,2569.3 ,2572.3 ,2568.9 ,2570.8 
4896,2571.1 ,2572.4 ,2568.4 ,2572.3 
4897,2571.9 ,2573.8 ,2569.9 ,2572.5 
4898,2572.5 ,2575.2 ,2570.7 ,2573.5 
4899,2573.2 ,2576.3 ,2572.8 ,2575.1 
4900,2574.8 ,2575.2 ,2570.9 ,2571.6 
4901,2570.8 ,2571.7 ,2566.1 ,2567.0 
4902,2566.7 ,2568.3 ,2565.3 ,2567.0 
4903,2566.9 ,2568.2 ,2564.3 ,2566.8 
4904,2566.7 ,2574.8 ,2566.7 ,2574.4 
4905,2574.6 ,2577.2 ,2573.6 ,2574.3 
4906,2574.5 ,2576.3 ,2573.7 ,2574.5 
4907,2574.2 ,2577.1 ,2573.0 ,2576.0 
4908,2576.0 ,2576.0 ,2573.2 ,2574.5 
4909,2574.5 ,2578.9 ,2574.5 ,2576.8 
4910,2576.8 ,2577.3 ,2571.6 ,2571.8 
4911,2572.1 ,2576.0 ,2572.0 ,2575.1 
4912,2575.4 ,2575.5 ,2572.6 ,2572.7 
4913,2572.6 ,2574.1 ,2566.9 ,2568.6 
4914,2568.6 ,2570.3 ,2567.5 ,2568.5 
4915,2568.4 ,2570.6 ,2566.8 ,2570.3 
4916,2570.3 ,2571.8 ,2568.3 ,2571.4 
4917,2571.6 ,2573.9 ,2571.0 ,2573.6 
4918,2573.6 ,2574.6 ,2572.5 ,2573.8 
4919,2573.7 ,2575.6 ,2573.5 ,2574.9 
4920,2575.0 ,2580.1 ,2574.7 ,2580.1 
4921,2580.3 ,2580.7 ,2578.4 ,2578.9 
4922,2578.9 ,2579.6 ,2577.8 ,2579.0 
4923,2579.0 ,2579.4 ,2577.2 ,2579.1 
4924,2579.1 ,2581.4 ,2578.1 ,2579.8 
4925,2579.8 ,2580.3 ,2578.7 ,2579.4 
4926,2579.4 ,2579.6 ,2578.6 ,2578.9 
4927,2579.0 ,2579.0 ,2577.7 ,2578.6 
4928,2578.6 ,2580.0 ,2578.3 ,2579.7 
4929,2579.7 ,2579.8 ,2579.1 ,2579.7 
4930,2579.7 ,2580.9 ,2578.5 ,2579.5 
4931,2602.9 ,2604.3 ,2598.6 ,2603.7 
4932,2603.7 ,2603.7 ,2601.2 ,2602.6 
4933,2602.7 ,2603.2 ,2600.5 ,2600.6 
4934,2600.8 ,2602.3 ,2599.8 ,2600.1 
4935,2600.0 ,2600.8 ,2599.5 ,2600.6 
4936,2600.6 ,2602.0 ,2595.6 ,2597.3 
4937,2597.3 ,2600.9 ,2596.9 ,2599.2 
4938,2599.2 ,2599.2 ,2597.0 ,2597.6 
4939,2597.4 ,2598.9 ,2596.4 ,2597.9 
4940,2597.9 ,2609.4 ,2597.2 ,2606.2 
4941,2606.2 ,2607.6 ,2604.9 ,2606.2 
4942,2606.1 ,2608.7 ,2605.1 ,2606.8 
4943,2606.8 ,2607.3 ,2602.0 ,2603.0 
4944,2602.8 ,2603.2 ,2601.2 ,2601.9 
4945,2601.6 ,2602.9 ,2600.2 ,2600.8 
4946,2601.0 ,2601.1 ,2599.0 ,2600.1 
4947,2600.1 ,2600.3 ,2598.5 ,2599.3 
4948,2599.0 ,2602.5 ,2599.0 ,2601.5 
4949,2601.6 ,2601.8 ,2600.4 ,2601.4 
4950,2601.4 ,2601.5 ,2592.3 ,2593.5 
4951,2593.3 ,2595.0 ,2591.6 ,2594.6 
4952,2594.4 ,2595.2 ,2592.2 ,2593.0 
4953,2593.0 ,2595.0 ,2589.9 ,2593.0 
4954,2593.0 ,2594.2 ,2590.9 ,2591.5 
4955,2591.6 ,2592.8 ,2590.1 ,2592.2 
4956,2592.5 ,2594.1 ,2592.2 ,2592.9 
4957,2592.9 ,2593.0 ,2586.6 ,2587.2 
4958,2587.2 ,2588.5 ,2586.8 ,2587.7 
4959,2587.7 ,2592.1 ,2587.6 ,2591.4 
4960,2591.4 ,2592.0 ,2590.7 ,2591.0 
4961,2591.0 ,2592.8 ,2590.4 ,2591.5 
4962,2591.5 ,2591.7 ,2588.3 ,2590.8 
4963,2590.7 ,2593.2 ,2590.1 ,2592.3 
4964,2592.4 ,2594.1 ,2591.8 ,2593.0 
4965,2593.2 ,2593.4 ,2591.4 ,2591.5 
4966,2591.7 ,2592.4 ,2589.5 ,2589.5 
4967,2589.7 ,2591.4 ,2589.5 ,2590.4 
4968,2590.4 ,2590.5 ,2582.0 ,2582.9 
4969,2582.8 ,2584.5 ,2582.8 ,2583.2 
4970,2583.2 ,2584.0 ,2581.2 ,2582.6 
4971,2582.3 ,2584.2 ,2580.2 ,2584.1 
4972,2584.2 ,2585.4 ,2583.1 ,2585.0 
4973,2585.3 ,2585.6 ,2583.7 ,2584.0 
4974,2583.9 ,2584.2 ,2578.6 ,2580.8 
4975,2580.8 ,2582.7 ,2580.7 ,2582.7 
4976,2582.7 ,2583.6 ,2582.3 ,2583.5 
4977,2583.5 ,2584.1 ,2581.3 ,2584.1 
4978,2584.1 ,2584.3 ,2581.5 ,2583.3 
4979,2583.2 ,2585.2 ,2582.1 ,2584.9 
4980,2585.2 ,2586.5 ,2583.8 ,2584.9 
4981,2584.7 ,2585.3 ,2582.1 ,2583.2 
4982,2583.0 ,2583.1 ,2575.3 ,2576.0 
4983,2576.1 ,2577.4 ,2575.0 ,2576.8 
4984,2576.8 ,2577.2 ,2574.7 ,2574.9 
4985,2574.9 ,2578.6 ,2574.9 ,2577.1 
4986,2577.2 ,2578.2 ,2573.0 ,2576.4 
4987,2576.2 ,2577.5 ,2572.4 ,2574.6 
4988,2574.5 ,2581.4 ,2574.3 ,2579.1 
4989,2579.1 ,2579.8 ,2578.2 ,2578.4 
4990,2578.5 ,2579.1 ,2577.9 ,2577.9 
4991,2578.3 ,2579.2 ,2575.5 ,2575.7 
4992,2575.9 ,2576.4 ,2572.1 ,2574.5 
4993,2574.3 ,2577.0 ,2573.9 ,2575.7 
4994,2575.5 ,2575.8 ,2572.7 ,2573.3 
4995,2573.4 ,2586.3 ,2573.1 ,2583.7 
4996,2583.7 ,2584.3 ,2582.5 ,2583.6 
4997,2583.6 ,2583.6 ,2581.7 ,2582.1 
4998,2582.1 ,2583.1 ,2580.3 ,2580.3 
4999,2580.3 ,2582.5 ,2580.3 ,2581.0 
5000,2580.9 ,2582.4 ,2580.5 ,2582.1 
5001,2582.2 ,2585.7 ,2580.4 ,2581.3 
5002,2581.2 ,2583.4 ,2580.8 ,2582.6 
5003,2582.7 ,2587.2 ,2582.1 ,2586.9 
5004,2587.0 ,2588.6 ,2585.1 ,2587.1 
5005,2587.1 ,2589.3 ,2586.3 ,2586.4 
5006,2586.6 ,2592.1 ,2586.4 ,2592.1 
5007,2591.3 ,2591.3 ,2586.8 ,2587.4 
5008,2587.4 ,2587.6 ,2585.7 ,2585.8 
5009,2585.8 ,2587.1 ,2585.7 ,2586.2 
5010,2586.4 ,2587.1 ,2585.0 ,2585.1 
5011,2584.8 ,2585.3 ,2583.1 ,2583.3 
5012,2583.3 ,2585.1 ,2583.3 ,2584.5 
5013,2584.8 ,2584.8 ,2581.4 ,2581.4 
5014,2581.4 ,2581.9 ,2578.1 ,2578.4 
5015,2578.4 ,2580.6 ,2578.1 ,2580.1 
5016,2580.3 ,2582.0 ,2579.5 ,2579.7 
5017,2579.5 ,2580.4 ,2579.0 ,2579.2 
5018,2579.2 ,2579.9 ,2578.5 ,2578.5 
5019,2578.6 ,2579.8 ,2578.3 ,2578.8 
5020,2579.1 ,2580.2 ,2578.1 ,2579.5 
5021,2585.2 ,2588.6 ,2585.2 ,2587.7 
5022,2587.4 ,2588.8 ,2586.8 ,2586.8 
5023,2586.8 ,2589.6 ,2586.7 ,2589.1 
5024,2588.7 ,2588.7 ,2586.3 ,2587.0 
5025,2587.0 ,2587.7 ,2586.4 ,2587.5 
5026,2587.6 ,2587.7 ,2584.7 ,2584.7 
5027,2584.7 ,2585.3 ,2582.9 ,2583.3 
5028,2583.0 ,2584.2 ,2582.3 ,2583.2 
5029,2583.2 ,2583.8 ,2581.1 ,2581.1 
5030,2581.2 ,2581.9 ,2579.6 ,2580.3 
5031,2580.2 ,2582.3 ,2579.9 ,2580.6 
5032,2580.6 ,2580.7 ,2577.1 ,2577.9 
5033,2577.9 ,2581.3 ,2577.7 ,2581.1 
5034,2581.1 ,2581.3 ,2579.4 ,2580.6 
5035,2580.6 ,2580.9 ,2578.8 ,2579.5 
5036,2579.5 ,2583.1 ,2578.9 ,2582.4 
5037,2582.5 ,2582.6 ,2580.4 ,2580.7 
5038,2580.5 ,2581.0 ,2578.9 ,2579.0 
5039,2579.0 ,2579.1 ,2573.0 ,2574.5 
5040,2574.1 ,2576.4 ,2574.1 ,2576.0 
5041,2576.0 ,2588.3 ,2575.8 ,2586.8 
5042,2587.3 ,2587.4 ,2584.1 ,2584.5 
5043,2584.2 ,2585.4 ,2584.2 ,2584.7 
5044,2585.0 ,2587.0 ,2583.6 ,2584.7 
5045,2584.9 ,2587.9 ,2582.7 ,2583.6 
5046,2583.4 ,2583.6 ,2581.1 ,2581.2 
5047,2581.2 ,2582.1 ,2580.6 ,2581.8 
5048,2582.1 ,2583.4 ,2580.3 ,2583.1 
5049,2583.1 ,2584.9 ,2580.8 ,2583.7 
5050,2583.9 ,2583.9 ,2581.3 ,2583.3 
5051,2583.1 ,2587.0 ,2582.7 ,2586.5 
5052,2586.5 ,2587.5 ,2584.9 ,2587.1 
5053,2586.9 ,2588.7 ,2585.9 ,2586.7 
5054,2586.5 ,2586.8 ,2585.3 ,2585.9 
5055,2585.9 ,2585.9 ,2583.8 ,2584.7 
5056,2584.7 ,2585.3 ,2583.5 ,2584.5 
5057,2584.4 ,2592.6 ,2583.6 ,2592.0 
5058,2591.7 ,2593.5 ,2589.0 ,2593.5 
5059,2594.0 ,2594.0 ,2591.1 ,2592.7 
5060,2592.5 ,2603.5 ,2592.5 ,2602.0 
5061,2602.0 ,2606.1 ,2600.8 ,2602.6 
5062,2602.3 ,2609.8 ,2601.1 ,2607.3 
5063,2607.3 ,2620.3 ,2603.6 ,2617.8 
5064,2618.9 ,2645.6 ,2618.9 ,2645.6 
5065,2645.8 ,2645.8 ,2635.8 ,2639.4 
5066,2639.6 ,2640.2 ,2635.7 ,2636.1 
5067,2636.5 ,2638.5 ,2635.4 ,2637.9 
5068,2638.0 ,2642.2 ,2637.2 ,2641.1 
5069,2641.4 ,2644.8 ,2640.3 ,2643.2 
5070,2642.9 ,2652.5 ,2641.2 ,2649.3 
5071,2650.1 ,2650.1 ,2641.5 ,2644.0 
5072,2643.8 ,2646.3 ,2641.8 ,2644.6 
5073,2644.9 ,2664.1 ,2643.7 ,2661.9 
5074,2661.1 ,2664.3 ,2658.0 ,2659.8 
5075,2660.0 ,2661.8 ,2657.0 ,2659.7 
5076,2659.6 ,2659.6 ,2656.2 ,2657.4 
5077,2657.6 ,2659.9 ,2654.9 ,2657.5 
5078,2657.2 ,2661.7 ,2657.0 ,2660.6 
5079,2660.6 ,2661.2 ,2658.2 ,2660.1 
5080,2660.1 ,2664.1 ,2654.6 ,2655.3 
5081,2655.4 ,2658.2 ,2655.0 ,2656.5 
5082,2656.7 ,2658.3 ,2654.0 ,2656.2 
5083,2656.2 ,2670.1 ,2656.1 ,2670.1 
5084,2670.5 ,2670.5 ,2665.7 ,2669.1 
5085,2669.1 ,2672.7 ,2666.7 ,2666.9 
5086,2667.4 ,2675.3 ,2666.7 ,2673.2 
5087,2673.0 ,2673.0 ,2666.9 ,2667.5 
5088,2667.5 ,2669.2 ,2662.3 ,2663.5 
5089,2663.5 ,2665.8 ,2663.5 ,2664.5 
5090,2664.2 ,2669.0 ,2664.1 ,2667.1 
5091,2667.1 ,2667.2 ,2659.7 ,2663.4 
5092,2663.4 ,2670.2 ,2663.2 ,2668.7 
5093,2668.5 ,2672.9 ,2667.8 ,2668.8 
5094,2668.8 ,2669.1 ,2666.6 ,2667.5 
5095,2667.6 ,2668.1 ,2664.7 ,2665.5 
5096,2665.2 ,2666.8 ,2662.0 ,2662.7 
5097,2662.2 ,2663.5 ,2657.0 ,2657.3 
5098,2657.1 ,2659.7 ,2656.5 ,2657.7 
5099,2657.7 ,2659.7 ,2657.0 ,2657.8 
5100,2657.8 ,2657.8 ,2652.2 ,2653.3 
5101,2653.8 ,2657.7 ,2653.2 ,2657.0 
5102,2657.0 ,2657.1 ,2651.7 ,2653.8 
5103,2653.9 ,2656.7 ,2653.6 ,2655.6 
5104,2655.6 ,2657.7 ,2655.5 ,2657.4 
5105,2657.6 ,2657.6 ,2654.1 ,2654.9 
5106,2655.0 ,2655.3 ,2654.2 ,2655.0 
5107,2654.9 ,2656.7 ,2654.6 ,2656.4 
5108,2656.2 ,2657.8 ,2656.2 ,2657.6 
5109,2657.3 ,2657.8 ,2656.6 ,2657.8 
5110,2657.4 ,2660.7 ,2657.2 ,2660.5 
5111,2664.3 ,2666.6 ,2663.7 ,2665.2 
5112,2665.2 ,2666.7 ,2664.0 ,2664.0 
5113,2664.1 ,2665.3 ,2662.9 ,2663.4 
5114,2663.5 ,2663.9 ,2659.5 ,2662.3 
5115,2662.1 ,2665.4 ,2661.6 ,2664.8 
5116,2665.5 ,2668.5 ,2657.8 ,2659.7 
5117,2659.9 ,2663.5 ,2659.8 ,2663.3 
5118,2663.3 ,2665.0 ,2660.4 ,2661.2 
5119,2661.3 ,2664.7 ,2660.5 ,2661.9 
5120,2661.9 ,2668.4 ,2661.7 ,2667.2 
5121,2666.9 ,2670.3 ,2665.4 ,2669.1 
5122,2669.3 ,2669.4 ,2666.7 ,2667.5 
5123,2667.4 ,2669.2 ,2665.1 ,2665.5 
5124,2665.5 ,2667.1 ,2665.1 ,2665.4 
5125,2665.0 ,2667.3 ,2664.8 ,2665.9 
5126,2665.6 ,2665.6 ,2660.9 ,2661.3 
5127,2661.0 ,2662.3 ,2658.7 ,2659.4 
5128,2659.8 ,2661.3 ,2657.2 ,2661.3 
5129,2661.5 ,2662.2 ,2660.5 ,2661.9 
5130,2661.9 ,2663.9 ,2661.3 ,2663.8 
5131,2664.0 ,2678.4 ,2663.3 ,2676.7 
5132,2676.7 ,2683.3 ,2674.7 ,2679.6 
5133,2679.6 ,2680.0 ,2676.7 ,2677.7 
5134,2677.5 ,2682.1 ,2677.3 ,2680.5 
5135,2680.2 ,2685.1 ,2679.0 ,2681.9 
5136,2682.0 ,2683.0 ,2678.4 ,2679.6 
5137,2679.6 ,2680.3 ,2677.9 ,2679.5 
5138,2679.2 ,2681.7 ,2678.8 ,2679.9 
5139,2679.9 ,2680.0 ,2674.2 ,2675.0 
5140,2674.8 ,2676.7 ,2674.0 ,2674.0 
5141,2674.0 ,2677.4 ,2674.0 ,2675.7 
5142,2675.9 ,2679.0 ,2675.6 ,2678.2 
5143,2678.2 ,2684.5 ,2677.6 ,2683.3 
5144,2683.4 ,2686.7 ,2680.2 ,2686.0 
5145,2686.8 ,2686.9 ,2682.3 ,2682.7 
5146,2682.4 ,2689.3 ,2680.1 ,2688.7 
5147,2688.7 ,2700.5 ,2688.6 ,2693.9 
5148,2693.8 ,2696.1 ,2691.9 ,2692.2 
5149,2692.2 ,2694.2 ,2691.4 ,2691.7 
5150,2691.8 ,2695.1 ,2689.8 ,2690.5 
5151,2690.3 ,2695.7 ,2690.3 ,2692.3 
5152,2692.3 ,2694.4 ,2691.8 ,2692.1 
5153,2692.1 ,2692.2 ,2677.9 ,2680.0 
5154,2679.8 ,2681.5 ,2677.6 ,2680.9 
5155,2680.9 ,2680.9 ,2678.2 ,2678.7 
5156,2678.3 ,2680.0 ,2677.3 ,2679.1 
5157,2679.3 ,2680.7 ,2672.2 ,2673.5 
5158,2673.5 ,2675.5 ,2673.5 ,2674.6 
5159,2674.5 ,2678.7 ,2673.2 ,2675.9 
5160,2676.1 ,2676.2 ,2673.1 ,2675.3 
5161,2675.4 ,2677.2 ,2674.0 ,2675.2 
5162,2675.3 ,2676.6 ,2671.1 ,2675.5 
5163,2675.5 ,2676.9 ,2673.9 ,2675.4 
5164,2675.5 ,2678.7 ,2670.9 ,2677.1 
5165,2677.0 ,2677.5 ,2674.2 ,2675.0 
5166,2675.2 ,2676.8 ,2673.8 ,2674.1 
5167,2673.8 ,2674.4 ,2669.2 ,2671.0 
5168,2671.0 ,2671.1 ,2665.9 ,2669.1 
5169,2669.1 ,2675.5 ,2668.3 ,2675.1 
5170,2674.9 ,2675.2 ,2672.9 ,2674.0 
5171,2674.0 ,2675.4 ,2673.0 ,2674.3 
5172,2673.8 ,2674.8 ,2669.0 ,2673.7 
5173,2674.0 ,2677.7 ,2674.0 ,2675.2 
5174,2675.2 ,2683.2 ,2674.7 ,2680.3 
5175,2680.3 ,2680.3 ,2678.7 ,2678.7 
5176,2679.2 ,2679.5 ,2674.2 ,2675.8 
5177,2676.2 ,2685.6 ,2675.7 ,2685.6 
5178,2685.7 ,2685.9 ,2682.8 ,2683.9 
5179,2684.1 ,2686.2 ,2682.3 ,2683.0 
5180,2682.8 ,2685.1 ,2682.0 ,2684.2 
5181,2684.0 ,2685.4 ,2679.9 ,2679.9 
5182,2680.0 ,2681.4 ,2676.4 ,2676.6 
5183,2676.3 ,2676.3 ,2671.4 ,2671.4 
5184,2671.6 ,2675.0 ,2671.1 ,2674.9 
5185,2674.6 ,2677.2 ,2674.1 ,2675.1 
5186,2675.3 ,2681.9 ,2675.3 ,2680.2 
5187,2680.2 ,2683.1 ,2679.0 ,2679.4 
5188,2679.4 ,2681.2 ,2677.5 ,2677.5 
5189,2677.4 ,2677.7 ,2673.6 ,2675.6 
5190,2675.7 ,2677.6 ,2674.2 ,2677.3 
5191,2677.2 ,2677.2 ,2671.6 ,2672.2 
5192,2672.3 ,2673.0 ,2670.3 ,2672.6 
5193,2672.5 ,2673.2 ,2671.4 ,2672.9 
5194,2672.8 ,2673.2 ,2671.7 ,2672.3 
5195,2672.3 ,2672.8 ,2672.0 ,2672.4 
5196,2672.4 ,2674.1 ,2672.4 ,2672.5 
5197,2672.5 ,2673.6 ,2672.3 ,2673.3 
5198,2673.2 ,2673.7 ,2672.8 ,2673.5 
5199,2673.5 ,2673.7 ,2671.6 ,2671.6 
5200,2671.6 ,2672.4 ,2670.3 ,2671.0 
5201,2660.6 ,2660.8 ,2653.4 ,2654.8 
5202,2654.7 ,2656.5 ,2652.6 ,2653.6 
5203,2653.5 ,2655.2 ,2653.2 ,2653.7 
5204,2653.9 ,2654.8 ,2651.4 ,2651.4 
5205,2651.5 ,2652.9 ,2649.6 ,2650.2 
5206,2650.1 ,2651.7 ,2647.9 ,2650.7 
5207,2650.9 ,2652.1 ,2649.7 ,2650.4 
5208,2650.1 ,2651.8 ,2649.4 ,2649.4 
5209,2649.5 ,2650.1 ,2647.6 ,2648.0 
5210,2648.1 ,2651.4 ,2648.1 ,2650.9 
5211,2650.9 ,2652.7 ,2649.0 ,2652.7 
5212,2652.8 ,2653.5 ,2651.0 ,2653.0 
5213,2653.0 ,2653.6 ,2652.0 ,2653.6 
5214,2653.6 ,2653.9 ,2651.5 ,2651.6 
5215,2651.6 ,2652.4 ,2650.3 ,2651.6 
5216,2651.6 ,2653.0 ,2649.2 ,2652.6 
5217,2652.5 ,2652.9 ,2643.9 ,2644.6 
5218,2644.7 ,2646.2 ,2640.5 ,2641.1 
5219,2641.0 ,2641.3 ,2636.9 ,2639.8 
5220,2639.8 ,2642.3 ,2638.1 ,2640.9 
5221,2641.2 ,2644.0 ,2640.7 ,2644.0 
5222,2644.0 ,2644.1 ,2642.6 ,2643.5 
5223,2643.8 ,2643.9 ,2641.8 ,2642.0 
5224,2641.8 ,2655.3 ,2641.8 ,2651.2 
5225,2651.2 ,2652.9 ,2650.0 ,2650.5 
5226,2650.5 ,2652.3 ,2649.2 ,2649.4 
5227,2649.6 ,2650.3 ,2646.4 ,2646.8 
5228,2647.2 ,2650.6 ,2646.7 ,2647.4 
5229,2647.3 ,2647.8 ,2641.8 ,2644.0 
5230,2643.5 ,2644.5 ,2642.3 ,2643.3 
5231,2643.3 ,2643.9 ,2633.8 ,2636.6 
5232,2636.7 ,2643.5 ,2636.6 ,2643.4 
5233,2643.3 ,2645.8 ,2642.0 ,2644.7 
5234,2644.2 ,2649.4 ,2643.7 ,2644.7 
5235,2644.9 ,2645.6 ,2643.3 ,2644.9 
5236,2644.8 ,2644.9 ,2637.3 ,2637.3 
5237,2637.6 ,2639.5 ,2634.0 ,2636.7 
5238,2637.1 ,2642.7 ,2636.9 ,2636.9 
5239,2636.7 ,2640.6 ,2633.9 ,2635.1 
5240,2634.7 ,2638.4 ,2629.7 ,2631.4 
5241,2630.8 ,2633.9 ,2630.7 ,2632.7 
5242,2632.7 ,2636.1 ,2632.5 ,2635.6 
5243,2635.3 ,2636.0 ,2632.5 ,2633.2 
5244,2632.8 ,2634.4 ,2631.4 ,2634.3 
5245,2634.3 ,2639.2 ,2633.9 ,2635.9 
5246,2636.0 ,2636.7 ,2634.6 ,2635.8 
5247,2635.8 ,2637.8 ,2634.9 ,2634.9 
5248,2634.9 ,2635.4 ,2633.2 ,2633.6 
5249,2633.8 ,2634.3 ,2630.9 ,2632.6 
5250,2632.6 ,2641.1 ,2632.1 ,2640.1 
5251,2640.1 ,2641.0 ,2638.3 ,2639.6 
5252,2639.6 ,2640.7 ,2638.7 ,2640.0 
5253,2639.9 ,2640.2 ,2638.4 ,2640.0 
5254,2640.3 ,2640.4 ,2636.8 ,2637.3 
5255,2637.3 ,2645.2 ,2637.1 ,2640.6 
5256,2640.5 ,2640.5 ,2635.6 ,2636.5 
5257,2636.5 ,2637.7 ,2634.7 ,2635.0 
5258,2634.9 ,2636.5 ,2634.7 ,2635.6 
5259,2635.7 ,2636.6 ,2634.1 ,2636.0 
5260,2636.1 ,2639.7 ,2633.2 ,2638.1 
5261,2638.0 ,2640.5 ,2636.3 ,2639.6 
5262,2639.6 ,2641.3 ,2638.6 ,2640.6 
5263,2640.6 ,2642.9 ,2640.2 ,2640.4 
5264,2640.4 ,2641.9 ,2639.8 ,2641.5 
5265,2641.6 ,2643.8 ,2640.6 ,2642.6 
5266,2642.6 ,2646.1 ,2641.3 ,2644.6 
5267,2644.4 ,2644.8 ,2642.6 ,2642.9 
5268,2642.9 ,2643.0 ,2640.6 ,2640.6 
5269,2641.0 ,2642.1 ,2640.4 ,2640.8 
5270,2640.4 ,2640.8 ,2637.8 ,2637.9 
5271,2637.7 ,2640.0 ,2637.5 ,2639.9 
5272,2640.0 ,2640.4 ,2638.8 ,2639.7 
5273,2639.7 ,2641.2 ,2639.1 ,2640.9 
5274,2640.8 ,2643.1 ,2640.3 ,2642.3 
5275,2642.3 ,2644.6 ,2641.5 ,2644.0 
5276,2644.3 ,2644.4 ,2641.1 ,2641.5 
5277,2641.4 ,2642.0 ,2639.9 ,2640.2 
5278,2640.1 ,2647.0 ,2639.6 ,2646.3 
5279,2646.1 ,2653.2 ,2645.8 ,2649.0 
5280,2649.1 ,2649.9 ,2647.8 ,2648.9 
5281,2649.0 ,2649.2 ,2645.8 ,2646.1 
5282,2645.9 ,2646.5 ,2644.5 ,2644.6 
5283,2644.5 ,2645.6 ,2644.2 ,2644.6 
5284,2644.6 ,2645.1 ,2642.3 ,2642.3 
5285,2642.1 ,2642.6 ,2641.1 ,2641.8 
5286,2641.8 ,2641.8 ,2640.3 ,2641.5 
5287,2641.5 ,2641.5 ,2639.4 ,2639.4 
5288,2639.4 ,2640.2 ,2639.0 ,2639.3 
5289,2639.4 ,2639.4 ,2634.7 ,2637.1 
5290,2637.1 ,2638.1 ,2636.8 ,2637.7 
5291,2655.3 ,2656.6 ,2650.6 ,2652.0 
5292,2652.2 ,2654.8 ,2651.8 ,2653.6 
5293,2653.6 ,2655.7 ,2653.6 ,2654.6 
5294,2654.6 ,2655.2 ,2653.1 ,2654.0 
5295,2653.8 ,2657.1 ,2653.4 ,2655.8 
5296,2655.8 ,2658.4 ,2655.1 ,2655.2 
5297,2655.1 ,2659.7 ,2655.1 ,2658.9 
5298,2658.6 ,2660.6 ,2657.8 ,2658.4 
5299,2658.3 ,2659.4 ,2656.8 ,2657.3 
5300,2657.1 ,2660.0 ,2657.1 ,2660.0 
5301,2660.2 ,2670.4 ,2659.7 ,2668.5 
5302,2668.6 ,2673.0 ,2668.6 ,2672.6 
5303,2672.4 ,2678.5 ,2669.8 ,2677.1 
5304,2677.2 ,2678.0 ,2672.9 ,2673.5 
5305,2673.4 ,2673.8 ,2671.2 ,2672.6 
5306,2672.5 ,2673.7 ,2671.5 ,2673.3 
5307,2673.1 ,2678.8 ,2672.1 ,2678.1 
5308,2677.9 ,2678.3 ,2672.5 ,2673.1 
5309,2673.1 ,2675.0 ,2672.5 ,2674.3 
5310,2674.4 ,2678.3 ,2673.9 ,2677.3 
5311,2677.5 ,2684.3 ,2675.0 ,2681.1 
5312,2681.2 ,2684.3 ,2679.6 ,2682.0 
5313,2682.0 ,2683.7 ,2681.4 ,2682.0 
5314,2682.0 ,2682.7 ,2680.3 ,2681.8 
5315,2681.7 ,2681.8 ,2677.9 ,2680.1 
5316,2680.2 ,2682.7 ,2679.6 ,2681.9 
5317,2682.2 ,2686.9 ,2679.6 ,2685.4 
5318,2685.4 ,2686.1 ,2683.4 ,2686.0 
5319,2685.9 ,2692.1 ,2685.9 ,2689.0 
5320,2688.9 ,2689.8 ,2687.3 ,2688.0 
5321,2688.0 ,2688.0 ,2683.6 ,2684.6 
5322,2684.5 ,2684.8 ,2682.8 ,2683.5 
5323,2683.4 ,2683.8 ,2681.4 ,2682.2 
5324,2682.2 ,2684.3 ,2681.5 ,2683.8 
5325,2683.8 ,2684.6 ,2679.8 ,2680.9 
5326,2680.8 ,2680.8 ,2677.5 ,2679.3 
5327,2679.4 ,2680.6 ,2679.0 ,2680.1 
5328,2680.1 ,2682.8 ,2679.8 ,2681.4 
5329,2681.6 ,2682.0 ,2679.3 ,2682.0 
5330,2681.7 ,2682.4 ,2678.8 ,2679.5 
5331,2679.3 ,2679.5 ,2675.0 ,2676.7 
5332,2676.8 ,2677.1 ,2675.5 ,2676.9 
5333,2677.0 ,2677.1 ,2673.5 ,2674.6 
5334,2674.8 ,2675.5 ,2671.3 ,2671.9 
